날짜,시가,고가,저가,종가,거래량
2017-06-19,177651,179855,175448,175849,63532
2017-06-20,178653,178853,173045,173446,83933
2017-06-21,171643,176450,166636,176250,97753
2017-06-22,175849,177852,174447,176250,59325
2017-06-23,177050,179452,175247,177651,61621
2017-06-26,178453,180856,176450,177852,58948
2017-06-27,178250,180654,173445,174046,686346
2017-06-28,171842,173244,170440,172444,101311
2017-06-29,173045,173846,170441,170842,72186
2017-06-30,169240,170241,167237,167838,111979
2017-07-03,169038,170239,166835,169039,64145
2017-07-04,168237,169638,167636,168238,44926
2017-07-05,167637,168238,166436,167237,65120
2017-07-06,167036,167237,163832,165234,108236
2017-07-07,165234,168438,164633,167838,93149
2017-07-10,166033,167034,162829,162830,94323
2017-07-11,162829,167236,162829,166235,82714
2017-07-12,166436,168038,163231,164433,70912
2017-07-13,163631,167635,163631,166235,91884
2017-07-14,166035,168038,165434,168038,98662
2017-07-17,168238,169039,167237,168038,84952
2017-07-18,168436,169037,165433,166235,63292
2017-07-19,166436,168639,166235,167237,69438
2017-07-20,166836,168639,165634,167237,63638
2017-07-21,166636,168238,166636,168038,60799
2017-07-24,167636,167837,164432,166836,68561
2017-07-25,167035,167837,165033,167637,65990
2017-07-26,168238,168438,164032,165234,82343
2017-07-27,164232,166035,164032,165234,70479
2017-07-28,164431,165032,160025,160026,125875
2017-07-31,160026,161829,157423,160828,87685
2017-08-01,159025,160627,158224,159426,82928
2017-08-02,158624,160226,158423,159225,83691
2017-08-03,159025,159826,155220,155821,134930
2017-08-04,156021,157223,155420,155420,67353
2017-08-07,155620,160828,153818,159426,148923
2017-08-08,160427,163431,160227,162230,104049
2017-08-09,159825,161627,159625,159826,51973
2017-08-10,159024,160625,158423,159025,73502
2017-08-11,156420,159825,156220,159225,53942
2017-08-14,161629,161629,155420,156021,79397
2017-08-16,156220,158223,156020,157623,69817
2017-08-17,156419,157421,155419,155620,73408
2017-08-18,154818,157222,154818,157022,52621
2017-08-21,157021,157221,155219,156421,40484
2017-08-22,156419,156419,152815,153617,229898
2017-08-23,154618,156419,154217,154819,97015
2017-08-24,154218,155019,153417,154419,116996
2017-08-25,154418,157622,154418,156221,82607
2017-08-28,156421,158825,156021,156822,109037
2017-08-29,156021,156221,153617,155821,105691
2017-08-30,155820,156820,154418,155019,112999
