날짜,시가,고가,저가,종가,거래량
2017-06-09,21777,22078,21656,22038,589751
2017-06-12,21476,21637,20753,21075,1280193
2017-06-13,21315,21576,21175,21456,655263
2017-06-14,21697,21757,21075,21356,675374
2017-06-15,21415,21455,21034,21175,418961
2017-06-16,21134,21154,20492,20653,945380
2017-06-19,20553,20974,20553,20834,395315
2017-06-20,21054,21074,20291,20372,557636
2017-06-21,20110,20131,19669,19830,953598
2017-06-22,20031,20051,19489,19670,552636
2017-06-23,19629,20372,19569,20372,540430
2017-06-26,20412,20492,20010,20111,388658
2017-06-27,20211,20954,20151,20834,729641
2017-06-28,20513,20673,20171,20232,418589
2017-06-29,20552,20612,20231,20372,254580
2017-06-30,20131,20733,20131,20372,322137
2017-07-03,20553,20613,19890,19951,466365
2017-07-04,20051,20171,19669,19730,436397
2017-07-05,19770,20593,19770,20573,596647
2017-07-06,20733,21255,20713,20894,707536
2017-07-07,20773,20813,20111,20392,996796
2017-07-10,20573,20774,20272,20473,356174
2017-07-11,20573,20573,20011,20172,352591
2017-07-12,19769,20049,19588,19770,621240
2017-07-13,19910,20170,19769,20051,318819
2017-07-14,20170,20370,19869,19870,197097
2017-07-17,19911,20272,19911,20172,211816
2017-07-18,20372,20974,20272,20774,701273
2017-07-19,21075,21275,20774,21075,444737
2017-07-20,21275,21376,21075,21075,347492
2017-07-21,21175,21677,21075,21677,595184
2017-07-24,21777,22179,21476,21878,628757
2017-07-25,21978,22078,21476,21577,324849
2017-07-26,21675,21775,20873,21175,467047
2017-07-27,21577,21978,21275,21978,755654
2017-07-28,22578,22879,21977,22279,1687002
2017-07-31,22781,24286,22580,24086,3120156
2017-08-01,24385,24987,23482,23684,2508504
2017-08-02,22781,23383,22179,22982,2152274
2017-08-03,23383,23483,22580,22982,1007302
2017-08-04,22781,23182,22078,22179,941027
2017-08-07,22279,22580,21677,22179,678083
2017-08-08,22178,22779,22178,22279,478659
2017-08-09,22277,22377,21576,21777,623624
2017-08-10,22076,22377,21475,21777,790214
2017-08-11,21576,22177,21375,22078,783638
2017-08-14,22580,22881,22279,22681,705373
2017-08-16,22982,23082,22781,22982,545437
2017-08-17,23182,23283,22781,22982,359227
2017-08-18,22681,23082,22580,22781,353415
2017-08-21,22880,23080,22680,22881,257439
2017-08-22,22981,23381,22680,23182,434151
2017-08-23,23383,23383,22982,23082,284841
2017-08-24,23181,23782,23181,23383,494534
2017-08-25,23584,23784,23383,23584,411686
2017-08-28,23683,23782,23382,23684,298415
2017-08-29,23483,24085,23383,23885,679797
2017-08-30,24587,25089,24487,24487,1279951
2017-08-31,24688,24989,24487,24688,615126
2017-09-01,24688,24688,24085,24487,509704
2017-09-04,23583,24485,23583,23985,727539
2017-09-05,24386,25288,24185,25189,1049572
2017-09-06,25289,25890,25088,25691,1081421
2017-09-07,25691,25892,25390,25491,635882
2017-09-08,25690,26091,25590,25992,654931
2017-09-11,26092,26492,25991,26193,664143
2017-09-12,26192,26291,25791,26193,640335
2017-09-13,26093,26093,25491,25591,972020
2017-09-14,25891,26693,25791,26494,2492580
2017-09-15,26594,27296,26293,27197,1146819
2017-09-18,27397,27598,27096,27197,718173
2017-09-19,27096,27498,26494,27498,646410
2017-09-20,27698,28903,27698,28602,1321516
2017-09-21,28901,29001,27999,28501,815469
2017-09-22,28099,28602,27498,27799,917817
2017-09-25,27297,28200,26896,27799,693111
2017-09-26,27799,28401,27799,28301,548612
2017-09-27,28399,28499,27999,28200,457782
2017-09-28,28200,28301,27898,28000,320185
2017-09-29,28200,29103,27999,28903,750550
