날짜,시가,고가,저가,종가,거래량
2017-06-19,160000,166000,159000,166000,130514
2017-06-20,167500,168000,160500,160500,141368
2017-06-21,158000,162000,155000,161000,146182
2017-06-22,160500,169000,160500,168000,213951
2017-06-23,170000,175500,169500,174000,286336
2017-06-26,175000,185500,172500,184000,500035
2017-06-27,183500,188000,182000,184000,237619
2017-06-28,181500,188000,181000,187000,230512
2017-06-29,189000,191000,185000,189000,169835
2017-06-30,185500,186500,183000,184500,169026
2017-07-03,184500,185000,178500,180000,154796
2017-07-04,179000,188000,179000,183500,211273
2017-07-05,183500,188000,183000,187500,123755
2017-07-06,186500,188500,185000,186500,112938
2017-07-07,185500,189500,183500,188500,128285
2017-07-10,190500,191500,187500,188500,106315
2017-07-11,188500,188500,183500,185000,113889
2017-07-12,183500,184500,181000,182000,101437
2017-07-13,183500,189000,183000,188000,199313
2017-07-14,188500,188500,181000,182500,134143
2017-07-17,183000,190000,183000,190000,215559
2017-07-18,189500,191000,187500,191000,94543
2017-07-19,191000,192000,183500,186000,201863
2017-07-20,187000,188500,184000,188500,99820
2017-07-21,188500,190500,186000,190500,103658
2017-07-24,191500,192000,188000,190000,79005
2017-07-25,190500,191000,188500,190000,73608
2017-07-26,186500,187000,172500,173000,521931
2017-07-27,174500,179000,174000,178000,172568
2017-07-28,176000,179500,176000,177000,147961
2017-07-31,177000,180000,177000,179000,75857
2017-08-01,177500,180000,175000,177000,95113
2017-08-02,178000,182000,177500,180000,113102
2017-08-03,179000,181000,175500,177500,119326
2017-08-04,178000,180000,176500,178500,49611
2017-08-07,179500,180000,177000,177000,49147
2017-08-08,177000,179500,177000,178000,46301
2017-08-09,175500,177000,173000,175000,74033
2017-08-10,173000,177500,171000,176000,98670
2017-08-11,172000,174000,171000,172500,86800
2017-08-14,172500,175000,172500,174500,41962
2017-08-16,175000,175500,171500,174000,64992
2017-08-17,172500,174500,172500,173000,45860
2017-08-18,171000,173500,171000,172000,45281
2017-08-21,171500,173000,166000,166500,120216
2017-08-22,168000,169000,167000,168500,84074
2017-08-23,169000,170500,164000,165500,131831
2017-08-24,165500,168000,165500,168000,80171
2017-08-25,168000,174500,164500,166500,177787
2017-08-28,166500,172000,164500,170500,99473
2017-08-29,170000,171500,166500,170000,54519
2017-08-30,170000,171500,168500,169500,46295
2017-08-31,169500,170500,167500,167500,59724
2017-09-01,167500,169000,163500,164000,91441
2017-09-04,160500,162500,160000,161500,95395
2017-09-05,162500,163000,160500,161000,59261
2017-09-06,161000,162000,159000,160500,76913
2017-09-07,160500,168000,160500,165500,94278
2017-09-08,164500,173000,164500,171500,137382
2017-09-11,173000,175000,170000,171500,92241
2017-09-12,172000,172500,168000,169500,83564
2017-09-13,169000,173500,168000,172000,85921
2017-09-14,171000,173000,169000,173000,115902
2017-09-15,171500,174500,170000,174500,79123
2017-09-18,174500,175000,172000,172500,86462
2017-09-19,172500,175500,172000,175000,95983
2017-09-20,175000,176000,170500,171500,95742
2017-09-21,170500,171500,167500,167500,76853
2017-09-22,166000,170000,166000,168000,64157
2017-09-25,167500,170000,165500,165500,67326
2017-09-26,168000,170000,165000,170000,70092
2017-09-27,168500,169500,166500,167500,37906
2017-09-28,165500,168000,162000,164000,67564
2017-09-29,164500,168500,163500,168500,60401
2017-10-10,170000,172500,168000,170500,110009
2017-10-11,170000,178000,168500,177500,204116
2017-10-12,178500,182000,176500,182000,195029
2017-10-13,180500,183500,177500,179000,159767
2017-10-16,182000,184500,179000,184000,161119
2017-10-17,185000,190000,184500,189500,261900
2017-10-18,189000,190500,185500,188500,141259
2017-10-19,189000,190500,185000,187000,118789
2017-10-20,187500,195500,187500,195500,307816
2017-10-23,197500,197500,192000,195500,153996
2017-10-24,194000,197000,193500,196500,108802
2017-10-25,196500,196500,189500,193000,173777
2017-10-26,196500,198000,191000,197500,196906
2017-10-27,196000,198000,194000,194500,90137
2017-10-30,196500,207500,195500,207000,332607
2017-10-31,206500,213500,205000,207000,266549
2017-11-01,204500,211500,204000,209000,214919
2017-11-02,206500,210000,202000,203000,159847
2017-11-03,204000,210500,203500,210500,166722
2017-11-06,210500,212500,206000,212000,123326
2017-11-07,211000,211500,204500,206000,142357
2017-11-08,204000,208000,202500,208000,108021
2017-11-09,208000,208500,203000,204000,117379
2017-11-10,202500,206500,202000,204000,88814
2017-11-13,202000,204000,195000,197500,194345
2017-11-14,196000,202000,195000,198000,146601
2017-11-15,198500,204000,198500,202500,115152
2017-11-16,200000,203500,198500,202000,95565
2017-11-17,202000,206500,201000,201500,99062
2017-11-20,200000,202000,197000,197000,114938
2017-11-21,199500,203000,198500,199500,123969
2017-11-22,202500,205000,200000,201500,112215
2017-11-23,201500,202500,200000,200000,94763
2017-11-24,200000,201500,198500,201000,60304
2017-11-27,202500,203000,194000,194500,153932
2017-11-28,194000,196500,192000,193500,84811
2017-11-29,196000,197500,194500,197000,93649
2017-11-30,198500,199000,188000,188000,188701
2017-12-01,190000,192000,188500,191500,92283
2017-12-04,194000,198500,193000,198000,122144
2017-12-05,198000,202500,198000,199000,115519
2017-12-06,200000,200000,196000,197000,84336
2017-12-07,198500,199000,195000,199000,82727
2017-12-08,201000,201500,198000,200500,111424
2017-12-11,201000,201000,195500,199000,64943
2017-12-12,198500,199500,195000,196500,73065
2017-12-13,196500,200500,195500,199000,73575
2017-12-14,200500,209500,200500,206000,399411
2017-12-15,208000,209000,205000,206500,131433
2017-12-18,206500,208000,202500,207500,97605
2017-12-19,208500,211500,205000,206000,113673
2017-12-20,206500,207000,203000,206000,82237
2017-12-21,206000,206000,194500,196500,145387
2017-12-22,197500,200000,195500,197500,79273
2017-12-26,198000,199000,193500,193500,118343
2017-12-27,196500,202500,193500,196000,106992
2017-12-28,196000,200000,194500,200000,62913
2018-01-02,200000,202500,198000,202000,95724
2018-01-03,200500,204500,199500,203500,105950
2018-01-04,203500,231000,203500,223500,671048
2018-01-05,226000,229500,219000,227000,374014
2018-01-08,228000,248000,227500,248000,686437
2018-01-09,250000,253000,241000,242000,368721
2018-01-10,246000,251000,242500,251000,278096
2018-01-11,252000,260000,244000,249000,523376
2018-01-12,251000,255000,246500,252000,283745
2018-01-15,256000,262000,246500,250500,293254
2018-01-16,249500,255000,245500,253000,181825
2018-01-17,256000,270000,251000,264000,580449
2018-01-18,267000,267000,259000,262500,228429
2018-01-19,263000,263500,254000,254500,220617
2018-01-22,255000,255000,242000,243500,330445
2018-01-23,247500,256000,245500,254500,251627
2018-01-24,254500,260000,251500,258500,232845
2018-01-25,255000,268000,255000,258500,217460
