날짜,시가,고가,저가,종가,거래량
2017-06-09,289500,293500,285500,288000,201703
2017-06-12,288000,291000,287500,289000,125673
2017-06-13,285500,290500,285500,290000,63837
2017-06-14,288500,293500,288500,293000,111686
2017-06-15,294500,295000,286500,288000,94828
2017-06-16,287500,288500,282500,288000,93970
2017-06-19,288000,289500,284000,285000,62620
2017-06-20,284000,286000,281500,283000,75947
2017-06-21,281500,283000,278500,280000,116960
2017-06-22,277500,281500,276000,280000,110454
2017-06-23,278500,281000,277500,278000,101467
2017-06-26,279500,280000,277500,278500,44901
2017-06-27,278500,279000,277000,278000,110493
2017-06-28,278500,279500,276500,278000,48469
2017-06-29,279000,284000,279000,284000,82027
2017-06-30,283000,285000,280000,281500,71934
2017-07-03,282500,284500,279500,284500,71589
2017-07-04,285500,287500,283000,286500,83263
2017-07-05,284500,286500,282000,285000,60107
2017-07-06,283000,287000,282500,285500,65266
2017-07-07,283000,291500,283000,290000,78839
2017-07-10,289000,295000,288500,291000,71223
2017-07-11,291500,293500,289500,293000,59444
2017-07-12,292000,292500,288000,289000,73163
2017-07-13,293000,294500,292000,292000,105649
2017-07-14,291000,292000,288500,291500,51600
2017-07-17,293000,294500,291500,293000,65068
2017-07-18,293000,294000,289500,292500,65583
2017-07-19,293000,294500,291500,294000,81281
2017-07-20,293000,294000,284500,288000,110863
2017-07-21,286000,291000,285000,291000,92355
2017-07-24,292000,294000,289500,293000,79777
2017-07-25,294000,295000,292500,295000,65991
2017-07-26,297000,297500,291500,292000,69021
2017-07-27,291500,295000,289500,294000,50104
2017-07-28,291500,295000,290500,291500,71371
2017-07-31,290000,294000,288500,292000,86544
2017-08-01,293000,307500,293000,305500,159583
2017-08-02,305500,305500,300000,302500,54593
2017-08-03,301000,304500,300500,303500,68882
2017-08-04,303500,307000,297000,299000,55482
2017-08-07,301000,301000,297000,299500,34303
2017-08-08,299000,300500,296000,298000,65102
2017-08-09,296000,299500,295500,298000,41954
