날짜,시가,고가,저가,종가,거래량
2017-06-09,997000,997000,971000,971000,37277
2017-06-12,970000,973000,947000,967000,31034
2017-06-13,964000,979000,959000,965000,21653
2017-06-14,965000,981000,965000,980000,29080
2017-06-15,975000,992000,972000,976000,21706
2017-06-16,978000,982000,970000,982000,17385
2017-06-19,975000,983000,959000,964000,41239
2017-06-20,965000,980000,958000,977000,30116
2017-06-21,967000,978000,967000,978000,26549
2017-06-22,974000,987000,974000,987000,27290
2017-06-23,988000,1000000,986000,992000,35992
2017-06-26,992000,998000,974000,975000,15432
2017-06-27,975000,999000,975000,994000,25872
2017-06-28,999000,1007000,982000,1007000,35349
2017-06-29,1004000,1007000,974000,982000,67267
2017-06-30,983000,994000,975000,994000,31673
2017-07-03,995000,998000,980000,990000,16301
2017-07-04,983000,998000,981000,982000,21172
2017-07-05,978000,982000,971000,972000,22048
2017-07-06,971000,976000,953000,957000,23746
2017-07-07,957000,967000,937000,948000,32103
2017-07-10,938000,947000,914000,918000,36046
2017-07-11,910000,930000,910000,916000,41201
2017-07-12,916000,939000,916000,917000,28064
2017-07-13,920000,927000,911000,920000,32002
2017-07-14,922000,928000,913000,924000,12969
2017-07-17,934000,943000,927000,936000,17871
2017-07-18,942000,952000,938000,945000,26524
2017-07-19,953000,962000,935000,962000,16728
2017-07-20,973000,973000,939000,939000,50779
2017-07-21,936000,939000,924000,935000,21233
2017-07-24,939000,944000,928000,938000,26758
2017-07-25,938000,994000,930000,962000,97401
2017-07-26,986000,998000,983000,994000,60254
2017-07-27,998000,1000000,986000,999000,31042
2017-07-28,1000000,1019000,995000,1001000,39271
2017-07-31,1000000,1003000,982000,991000,29956
2017-08-01,982000,996000,970000,982000,29115
2017-08-02,977000,994000,970000,983000,24760
2017-08-03,984000,1000000,976000,985000,35278
2017-08-04,975000,995000,970000,970000,15080
2017-08-07,970000,985000,967000,970000,13808
2017-08-08,969000,990000,960000,969000,25453
2017-08-09,974000,975000,961000,963000,25938
2017-08-10,956000,990000,956000,980000,39866
2017-08-11,980000,984000,962000,976000,29311
2017-08-14,973000,982000,965000,969000,10884
2017-08-16,953000,980000,950000,975000,32200
2017-08-17,969000,985000,968000,982000,19557
2017-08-18,976000,980000,971000,977000,11193
2017-08-21,977000,981000,962000,962000,8347
2017-08-22,974000,978000,962000,963000,9613
2017-08-23,961000,966000,950000,952000,13723
2017-08-24,950000,986000,950000,984000,23596
2017-08-25,984000,984000,955000,956000,24929
2017-08-28,954000,961000,954000,960000,9617
2017-08-29,952000,962000,949000,957000,13783
2017-08-30,952000,958000,950000,954000,14704
2017-08-31,952000,965000,948000,960000,18771
2017-09-01,953000,964000,952000,953000,15599
2017-09-04,957000,960000,939000,940000,14193
2017-09-05,941000,944000,925000,928000,21034
2017-09-06,929000,939000,924000,927000,20621
2017-09-07,930000,935000,928000,928000,14221
2017-09-08,925000,929000,905000,906000,32381
2017-09-11,907000,918000,906000,908000,14636
2017-09-12,905000,914000,899000,901000,26563
2017-09-13,900000,901000,876000,887000,41351
2017-09-14,887000,919000,887000,919000,33228
2017-09-15,918000,919000,901000,909000,32048
2017-09-18,905000,907000,898000,904000,26290
2017-09-19,900000,918000,899000,918000,32599
2017-09-20,923000,923000,896000,898000,25501
2017-09-21,893000,903000,888000,896000,20509
2017-09-22,889000,891000,849000,851000,61567
2017-09-25,850000,864000,842000,851000,42301
2017-09-26,847000,859000,844000,853000,36398
2017-09-27,860000,886000,856000,869000,37968
2017-09-28,876000,904000,874000,892000,75585
2017-09-29,912000,940000,902000,936000,64022
2017-10-10,957000,964000,945000,963000,65935
2017-10-11,979000,979000,950000,955000,51645
2017-10-12,942000,975000,942000,975000,27794
2017-10-13,985000,1026000,977000,1019000,67005
2017-10-16,1016000,1050000,1005000,1042000,63940
2017-10-17,1049000,1052000,1020000,1050000,56967
2017-10-18,1059000,1079000,1053000,1063000,58122
2017-10-19,1065000,1076000,1039000,1071000,31764
2017-10-20,1077000,1081000,1044000,1049000,31282
2017-10-23,1030000,1069000,1028000,1062000,21039
2017-10-24,1059000,1149000,1056000,1131000,63698
2017-10-25,1123000,1135000,1096000,1126000,61802
2017-10-26,1135000,1203000,1129000,1193000,75956
2017-10-27,1180000,1186000,1144000,1175000,59967
2017-10-30,1175000,1185000,1154000,1166000,56954
2017-10-31,1167000,1201000,1162000,1177000,55290
2017-11-01,1158000,1178000,1152000,1161000,35929
2017-11-02,1151000,1181000,1147000,1149000,30249
2017-11-03,1165000,1194000,1164000,1185000,30413
2017-11-06,1185000,1249000,1185000,1217000,44582
2017-11-07,1200000,1217000,1199000,1206000,25861
2017-11-08,1196000,1253000,1196000,1246000,45730
2017-11-09,1289000,1290000,1242000,1250000,48657
2017-11-10,1241000,1242000,1207000,1220000,36878
2017-11-13,1233000,1248000,1226000,1235000,36015
2017-11-14,1235000,1236000,1206000,1210000,45289
2017-11-15,1200000,1226000,1200000,1218000,31304
2017-11-16,1220000,1220000,1182000,1209000,22996
2017-11-17,1209000,1228000,1206000,1212000,18245
2017-11-20,1198000,1250000,1192000,1238000,30663
2017-11-21,1235000,1247000,1218000,1228000,18741
2017-11-22,1221000,1227000,1192000,1195000,27059
2017-11-23,1191000,1218000,1191000,1191000,20381
2017-11-24,1190000,1191000,1162000,1169000,31662
2017-11-27,1168000,1188000,1160000,1177000,35194
2017-11-28,1181000,1230000,1170000,1221000,43921
2017-11-29,1205000,1233000,1201000,1216000,19060
2017-11-30,1235000,1235000,1160000,1173000,51690
2017-12-01,1208000,1217000,1186000,1209000,26975
2017-12-04,1222000,1237000,1220000,1234000,38172
2017-12-05,1235000,1235000,1221000,1226000,24264
2017-12-06,1235000,1235000,1212000,1227000,18240
2017-12-07,1230000,1233000,1180000,1180000,31064
2017-12-08,1190000,1205000,1173000,1188000,35861
