날짜,시가,고가,저가,종가,거래량
2017-06-08,272000,272000,268000,270000,413482
2017-06-09,272000,277500,271500,275000,266374
2017-06-12,278000,280000,276000,278000,227263
2017-06-13,278000,279500,275500,278500,182446
2017-06-14,279000,281000,276500,279500,228350
2017-06-15,276500,277000,271000,272000,307494
2017-06-16,272500,275000,272000,274500,160295
2017-06-19,275000,275000,271500,271500,160177
2017-06-20,271500,273500,270500,271000,194608
2017-06-21,271500,271500,267000,267000,250379
2017-06-22,266000,269000,263500,269000,255776
2017-06-23,271000,271500,268000,270500,246925
2017-06-26,271000,274000,270500,272500,140308
2017-06-27,270500,275500,270500,275000,190014
2017-06-28,275500,286000,275000,284000,622431
2017-06-29,286000,286500,282000,283500,243884
2017-06-30,281000,287500,280500,287000,344563
2017-07-03,287000,295000,287000,295000,467971
2017-07-04,297000,297000,288000,291000,231301
2017-07-05,292500,295500,289000,295500,229854
2017-07-06,296000,296500,290500,294000,171420
2017-07-07,294000,297500,292500,296000,250354
2017-07-10,295000,300000,295000,300000,287353
2017-07-11,302500,308500,302500,308000,349933
2017-07-12,309500,309500,302500,306000,225248
2017-07-13,309000,315000,306500,315000,412616
2017-07-14,315000,317500,310500,315000,196272
2017-07-17,318500,319000,315000,317500,236419
2017-07-18,317500,319000,315500,316500,187704
2017-07-19,317000,319500,315000,317500,190587
2017-07-20,319000,328000,319000,327000,348665
2017-07-21,329500,331000,325000,327500,390065
2017-07-24,328000,328500,319000,322000,201964
2017-07-25,324000,327500,321500,323000,188700
2017-07-26,326500,329500,322000,329500,243786
2017-07-27,329500,332000,327000,331500,193655
2017-07-28,329500,331000,324000,327500,215553
2017-07-31,325000,335000,324500,332000,299450
2017-08-01,333000,336000,330500,334000,239495
2017-08-02,334000,334000,327500,330000,147227
2017-08-03,328500,332500,321500,330000,202772
2017-08-04,328000,335000,328000,334000,156475
2017-08-07,335000,342500,332000,342000,216897
2017-08-08,343000,348000,336000,337500,234928
2017-08-09,334500,344500,334000,339500,212821
2017-08-10,337500,341000,332500,333000,212840
2017-08-11,329000,338000,316000,317000,553833
2017-08-14,320500,327000,318500,325000,261302
2017-08-16,326000,327000,316500,318500,274491
2017-08-17,325000,333500,323500,333500,229886
2017-08-18,328000,333000,328000,330500,111835
2017-08-21,332500,342000,330500,339500,181268
2017-08-22,339500,341000,336000,340000,99813
2017-08-23,340500,341000,328500,330500,227671
2017-08-24,330000,335500,325000,330000,213175
2017-08-25,332500,336000,328500,334500,167114
2017-08-28,332000,335000,329500,334500,126051
2017-08-29,336000,340500,333000,339000,186557
2017-08-30,338500,340500,334500,337000,128368
2017-08-31,334000,344500,333500,343500,361684
2017-09-01,344000,347000,340000,347000,272581
2017-09-04,340500,349500,340500,345000,202420
2017-09-05,347000,347000,340500,342500,112935
2017-09-06,339500,339500,332000,335000,192601
2017-09-07,335500,337000,329500,332500,199819
2017-09-08,332500,338000,330000,336500,142059
2017-09-11,333000,337500,331000,336500,183856
2017-09-12,339000,341000,337000,339000,109785
2017-09-13,338000,339000,333000,333000,161687
2017-09-14,331000,331500,322500,323500,421595
2017-09-15,324000,324500,312000,312000,456473
2017-09-18,313500,315000,309000,312000,227003
2017-09-19,314000,324500,314000,324000,266996
2017-09-20,325000,328500,324000,325000,176357
2017-09-21,321000,323000,316000,316500,208120
2017-09-22,310000,311500,301500,306500,471080
2017-09-25,307000,312000,300000,307500,204386
2017-09-26,308000,316500,306000,315500,173946
2017-09-27,313000,314000,308500,311500,195326
2017-09-28,308000,316000,305500,315500,158545
2017-09-29,319000,322000,314000,317000,170647
2017-10-10,320000,322500,315500,322500,302969
2017-10-11,319000,320500,313000,315500,283866
2017-10-12,318500,320000,310500,313000,260572
2017-10-13,316000,326000,314500,325000,301409
2017-10-16,332000,346000,331500,344000,508392
2017-10-17,338500,343000,333000,335500,231010
2017-10-18,335000,342000,332500,336000,172083
2017-10-19,337000,344000,336000,340000,312803
2017-10-20,338000,339000,331500,337000,158008
2017-10-23,333500,337500,332500,332500,138632
2017-10-24,332000,337000,328500,329500,166649
2017-10-25,332000,339000,331500,337000,196023
2017-10-26,336000,336500,330000,331500,143685
2017-10-27,332000,343500,331500,341000,327352
2017-10-30,337500,342000,331500,332000,215369
2017-10-31,331500,332000,324000,325500,267499
2017-11-01,320500,325500,320000,324000,321169
2017-11-02,327500,329000,321500,323000,242975
2017-11-03,324000,328000,322500,325500,167112
2017-11-06,325500,327000,316500,319000,321339
2017-11-07,321000,326500,320500,324000,246909
2017-11-08,321000,323000,315000,316500,290127
2017-11-09,318500,322000,317500,319000,261223
2017-11-10,320000,324500,318500,323000,199754
2017-11-13,322000,325500,318000,318500,221062
2017-11-14,318000,321500,317000,319000,143648
2017-11-15,315000,315500,304000,307500,459203
2017-11-16,308000,311000,306000,309500,255994
2017-11-17,309500,313500,308000,313000,275520
2017-11-20,313000,319000,312000,317000,327102
2017-11-21,315500,319500,311000,312000,227579
2017-11-22,312000,316500,310500,312500,164813
2017-11-23,316000,320000,316000,320000,233435
2017-11-24,320000,322000,317000,320000,139959
2017-11-27,321500,324500,317000,322000,178727
2017-11-28,322500,324500,319000,322000,182993
2017-11-29,324500,329500,319500,329000,256608
2017-11-30,333000,336500,331000,335000,462597
2017-12-01,332000,334000,327000,328500,265832
2017-12-04,329500,338000,328000,337500,272250
2017-12-05,338500,346000,338000,345000,311882
2017-12-06,344000,344000,333000,333000,253371
2017-12-07,332000,336500,326000,332500,234419
2017-12-08,330000,332500,325500,330500,193234
2017-12-11,330000,334000,328000,332500,190866
2017-12-12,333000,334500,328000,332000,211538
2017-12-13,328500,337000,328500,334500,162803
2017-12-14,337000,341000,330500,330500,384127
2017-12-15,333500,335500,329500,333500,185971
2017-12-18,331500,333500,321000,326000,263519
2017-12-19,327500,331000,326000,327000,235962
2017-12-20,325500,336000,325500,333500,227345
2017-12-21,338500,341000,334500,337000,264986
2017-12-22,337000,338000,333000,337000,161337
2017-12-26,338000,340000,335000,339500,188453
2017-12-27,334500,339000,332000,334500,143284
2017-12-28,335000,335000,329000,332500,164553
2018-01-02,335000,341000,332500,339000,153013
2018-01-03,347000,358500,346500,357500,485812
2018-01-04,362000,370000,361000,367500,416948
2018-01-05,369000,369500,365500,368000,205202
2018-01-08,370000,374000,363500,369500,206165
2018-01-09,372500,377500,371500,377500,229700
2018-01-10,375000,383000,370000,372500,208474
2018-01-11,369000,371500,363000,366500,210191
2018-01-12,373500,389500,373000,386500,295131
2018-01-15,387000,387500,377500,380500,186265
2018-01-16,379500,383500,376000,378000,173673
2018-01-17,376000,386000,375500,385500,230473
2018-01-18,385500,388500,379500,385000,211404
2018-01-19,385000,395500,384000,385500,227900
2018-01-22,385000,386000,368000,377500,249860
2018-01-23,377500,382000,376000,380000,174829
2018-01-24,380000,387000,378000,387000,190705
2018-01-25,387000,394000,376500,392000,274674
2018-01-26,393000,396000,387500,395000,194814
2018-01-29,395000,397500,390000,392000,166584
2018-01-30,388000,393500,379500,379500,270903
2018-01-31,380000,385500,370500,380500,250773
2018-02-01,385000,400000,381500,395000,334689
2018-02-02,390000,390500,381000,383500,227378
2018-02-05,378000,383000,374500,381500,206251
2018-02-06,380000,380500,367000,375000,318632
2018-02-07,381000,385000,363000,365000,242550
2018-02-08,362000,374000,360000,360500,359224
2018-02-09,348000,354000,345000,352000,311718
2018-02-12,355500,364500,352500,363000,215516
2018-02-13,364500,364500,356500,358500,145737
2018-02-14,358500,367500,357500,363500,110771
2018-02-19,360000,365000,355500,363500,206970
2018-02-20,364000,371500,361500,364500,99610
2018-02-21,365500,365500,356500,364000,168234
2018-02-22,359000,363000,356500,359500,144617
2018-02-23,364000,368500,359500,362500,125529
2018-02-26,368000,375000,366500,369500,190909
2018-02-27,371500,381000,370500,378500,225515
2018-02-28,370500,371500,360500,361500,285527
2018-03-02,363500,363500,343500,348500,315702
2018-03-05,349000,361500,346000,348500,220885
2018-03-06,355000,357500,347500,348500,183409
2018-03-07,346000,355000,344000,347500,263641
2018-03-08,351000,358000,347500,358000,301548
2018-03-09,354000,357000,344000,345000,387238
2018-03-12,350000,356000,345500,353000,236809
2018-03-13,348500,356000,348000,353500,190091
2018-03-14,348000,350500,338500,340000,307670
2018-03-15,340000,343500,335500,337500,216743
2018-03-16,338500,344500,338500,342000,246914
2018-03-19,345500,354500,341500,343000,305657
2018-03-20,343500,348000,339000,340500,239582
2018-03-21,339500,346000,339000,345500,186907
2018-03-22,348000,351000,340000,340500,258138
2018-03-23,334500,336000,320000,321500,450499
2018-03-26,325000,333000,322000,328000,318415
2018-03-27,335000,345500,333500,345500,368550
2018-03-28,335000,338000,332000,335000,164541
2018-03-29,333500,337500,326000,337000,187759
2018-03-30,334000,336000,324500,325500,247665
2018-04-02,324500,332500,324500,327500,164983
2018-04-03,326000,327000,321500,325000,143539
2018-04-04,322000,324000,316500,317500,227865
2018-04-05,318000,321500,316500,318500,236533
2018-04-06,319000,323500,316500,319000,273644
2018-04-09,317500,317500,310000,313000,286966
2018-04-10,312000,325000,310000,324500,387151
2018-04-11,329000,333500,324500,326500,258804
2018-04-12,326000,327500,319000,321500,279808
2018-04-13,325000,332500,324500,327500,209612
2018-04-16,330000,332000,321500,325000,135924
2018-04-17,322500,333000,322500,333000,220848
2018-04-18,332000,349500,329000,349500,461637
2018-04-19,355000,359500,349000,355000,310011
2018-04-20,354500,355000,345000,349500,157262
2018-04-23,350000,357000,347000,350000,182375
2018-04-24,354000,357500,350000,354000,175757
2018-04-25,357500,359000,352500,359000,219208
2018-04-26,359000,363000,355500,358500,190113
2018-04-27,358500,360000,350500,351000,239939
2018-04-30,359500,378500,357000,372500,357719
2018-05-02,371000,380500,363000,372500,310219
2018-05-03,379000,380000,359500,360500,209702
2018-05-04,356000,371500,353500,367500,210619
2018-05-08,361500,365000,358000,359000,248820
2018-05-09,359000,359500,350500,350500,196712
2018-05-10,353000,360000,350000,359500,224085
2018-05-11,358500,366500,357500,358000,150948
2018-05-14,363000,372000,360000,371000,229020
2018-05-15,373500,376000,366000,370500,215779
2018-05-16,360000,370000,359000,363000,157874
2018-05-17,368500,371500,359000,360000,177278
2018-05-18,359000,365000,358000,360500,166030
2018-05-21,359500,366000,356000,361000,185030
2018-05-23,355000,358000,350000,352500,253857
2018-05-24,356500,358500,354000,357000,154721
2018-05-25,352500,355000,344500,346000,264285
2018-05-28,353000,359500,352500,354000,219204
2018-05-29,352500,353500,349000,349000,125714
2018-05-30,344500,345000,337500,342000,266614
2018-05-31,342500,345500,337000,339500,447359
2018-06-01,340000,346500,339500,339500,150102
2018-06-04,345500,352500,343500,352500,176666
2018-06-05,353000,356500,350500,352500,167763
2018-06-07,370000,370500,363000,368000,268336
2018-06-08,364000,367500,359000,360000,166314
2018-06-11,363000,374500,362000,372000,239269
2018-06-12,373000,375000,364000,366000,155256
2018-06-14,368000,369500,361000,369500,395092
2018-06-15,374500,374500,363000,365000,233528
2018-06-18,359000,363000,353000,356000,195011
2018-06-19,352500,357500,336500,340000,299004
2018-06-20,347000,349000,338500,342500,206123
2018-06-21,342500,345500,339000,339000,181774
2018-06-22,336500,343500,334500,343500,190144
