날짜,시가,고가,저가,종가,거래량
2017-06-19,14923,15017,14548,14548,200424
2017-06-20,14641,14641,14266,14266,149089
2017-06-21,14219,14453,13984,14313,188102
2017-06-22,14360,14360,13985,14079,150962
2017-06-23,14079,14266,14032,14173,67546
2017-06-26,14219,14641,14078,14454,190110
2017-06-27,14829,14876,14548,14783,192591
2017-06-28,14548,14923,14501,14595,178149
2017-06-29,14642,14876,14595,14736,162884
2017-06-30,14688,14688,14031,14407,413510
2017-07-03,14407,14595,14126,14126,221070
2017-07-04,14032,14173,13516,13516,369877
2017-07-05,13562,14031,13562,13938,118322
2017-07-06,13985,14219,13750,14032,145824
2017-07-07,13984,14360,13937,14360,222510
2017-07-10,14407,14876,14172,14736,345062
2017-07-11,15110,15814,14688,15017,1238127
2017-07-12,15439,16518,15345,16472,1921797
2017-07-13,16472,17223,16097,16801,1274994
2017-07-14,16753,16753,16049,16331,708019
2017-07-17,16284,17363,16237,17082,1101365
2017-07-18,17035,17269,16378,16566,732145
2017-07-19,16425,16659,15814,16425,686034
2017-07-20,16471,17692,16190,17692,1149291
2017-07-21,17927,18396,17411,18209,1228364
2017-07-24,18443,19428,18349,18631,1328735
2017-07-25,19146,20648,18912,19710,1708603
2017-07-26,19382,20602,18584,20180,1630765
2017-07-27,20695,20930,19569,20461,1114441
2017-07-28,20273,20413,19240,19710,1102773
2017-07-31,19146,19850,18442,19663,1012827
2017-08-01,19616,22010,19569,21353,1681416
2017-08-02,21775,22573,20790,20931,1578127
2017-08-03,21399,21868,20789,21165,951297
2017-08-04,21493,22150,21118,22057,912091
2017-08-07,21869,22104,20837,20837,859710
2017-08-08,20836,21868,20789,21728,792217
2017-08-09,21399,21774,20414,20414,947012
2017-08-10,20413,21258,19756,21071,1058068
2017-08-11,20367,21071,20226,20461,525624
2017-08-14,20836,20977,20085,20461,489319
2017-08-16,20742,21681,20648,21259,978403
2017-08-17,21352,21634,21024,21306,674573
2017-08-18,20931,23793,20931,23700,2144110
2017-08-21,23699,25154,23136,23324,2137730
2017-08-22,23370,24544,22901,23981,1235565
2017-08-23,24122,25154,23840,24357,1377996
2017-08-24,24356,25529,24309,25436,1267528
2017-08-25,25388,25482,24356,24685,1182790
2017-08-28,24684,25294,24121,25060,952140
2017-08-29,24544,27782,24497,26985,1849377
2017-08-30,26984,28908,26843,28580,2060025
2017-08-31,28815,31677,28721,30974,3517195
2017-09-01,31912,32616,30457,31115,2235648
2017-09-04,29800,32147,29753,30974,1626279
2017-09-05,31725,31772,27548,27736,4246289
2017-09-06,27782,28533,26515,27642,2735572
2017-09-07,27875,28016,26984,27782,1554623
2017-09-08,28251,29002,27266,27548,2067365
2017-09-11,28298,30503,27922,30504,2748544
2017-09-12,30974,31021,29566,29707,1959592
2017-09-13,29753,31114,28955,29800,2087842
2017-09-14,30035,30316,28486,28815,1199553
2017-09-15,28815,30363,28815,29613,1700004
2017-09-18,29894,30176,29003,29754,865973
2017-09-19,30175,31489,29753,31161,1691637
2017-09-20,31583,32334,29190,29284,2029969
2017-09-21,29565,29893,27782,27782,1761264
2017-09-22,27219,27782,25905,25952,2003742
2017-09-25,25624,27172,25483,26985,1495084
2017-09-26,26984,27266,26092,27266,902587
2017-09-27,27500,28533,26984,28158,1006959
2017-09-28,28157,28298,27125,27125,659583
2017-09-29,27125,28063,26655,27829,923461
2017-10-10,28533,30269,28205,30223,1474479
2017-10-11,30222,30550,29236,29847,936130
2017-10-12,30082,30598,29472,30364,1085710
2017-10-13,30364,30786,28862,29707,1206449
2017-10-16,29002,29002,26327,27642,2522327
2017-10-17,27782,28345,26984,27125,1247471
2017-10-18,27125,27688,25811,26187,1408543
2017-10-19,26421,27359,25764,26562,1062810
2017-10-20,26655,26843,25810,26421,623586
2017-10-23,26937,27828,26421,27782,750673
2017-10-24,28110,28204,26984,27125,800313
2017-10-25,27125,27876,26984,27595,633094
2017-10-26,27594,28955,26515,26750,1730387
2017-10-27,26984,28345,26843,27266,934545
2017-10-30,27548,27876,26938,26985,587270
2017-10-31,26938,26985,25905,26375,880567
2017-11-01,26890,27594,26562,27454,687762
2017-11-02,27689,30458,27689,30458,4002305
2017-11-03,29800,30316,28016,28580,2534747
2017-11-06,28439,28439,27219,27266,1282823
2017-11-07,27500,28204,27078,27266,1149256
2017-11-08,27501,28439,27125,28205,1129603
2017-11-09,28674,29800,28627,29378,1733730
2017-11-10,29330,29847,28955,29284,1166538
2017-11-13,30035,30504,29284,29378,1314504
2017-11-14,30034,31348,29612,31302,2224638
2017-11-15,31537,32663,30645,31819,3133784
2017-11-16,32287,35432,31724,35432,3144653
2017-11-17,35666,38670,34540,35573,4017692
2017-11-20,35808,36746,34916,35808,1333818
2017-11-21,35572,35901,33085,33461,2733180
2017-11-22,34024,35619,33414,34775,1975488
2017-11-23,35197,35244,33601,34165,1113102
2017-11-24,34070,35056,33883,34728,910866
2017-11-27,35291,35619,33460,33977,964300
2017-11-28,33930,33930,31959,32194,1308304
2017-11-29,32194,33320,32147,33133,731602
2017-11-30,32476,33086,31584,32476,633484
2017-12-01,32475,33179,31724,32616,646083
2017-12-04,33039,33039,31631,31725,507209
2017-12-05,31724,32005,31067,31161,466172
2017-12-06,31161,32240,30129,30129,698052
2017-12-07,30316,31161,29378,30974,761514
2017-12-08,30926,31630,30597,31161,423134
2017-12-11,31161,32381,30222,32194,653114
2017-12-12,32381,32897,31771,31865,546162
2017-12-13,32381,32850,31771,32663,554589
2017-12-14,33132,33226,32475,32569,630461
2017-12-15,32756,34070,32475,33273,981004
2017-12-18,33836,34728,33789,34071,897766
2017-12-19,34259,34353,32945,33180,529532
2017-12-20,33179,33555,32100,32288,642622
2017-12-21,32052,33038,31349,31349,502101
2017-12-22,31349,34400,31208,33790,969812
2017-12-26,33977,35667,33696,35198,1117729
2017-12-27,35573,36465,35197,35855,666952
2017-12-28,36088,38106,35713,37356,1302506
2018-01-02,37919,38388,36792,38013,731032
2018-01-03,38248,38295,36230,37028,781691
2018-01-04,36699,37074,35573,35573,742685
2018-01-05,35666,38576,35666,38295,1255699
2018-01-08,39139,39327,36699,37497,823763
2018-01-09,37779,38858,37215,37779,724385
2018-01-10,37637,38107,36699,37450,440478
2018-01-11,37732,40594,37075,40548,1402176
2018-01-12,40828,44067,39890,44067,2026670
2018-01-15,44583,45991,42753,43833,1345729
2018-01-16,43738,46460,43269,44724,1374471
2018-01-17,44771,46882,44067,46132,962806
2018-01-18,46930,48807,45616,45663,1214524
2018-01-19,46132,47305,45100,45851,725280
2018-01-22,45146,45944,44536,45522,552445
2018-01-23,46085,46930,45334,45616,499173
2018-01-24,45616,48619,45053,47869,1018165
2018-01-25,46930,48338,46367,46602,862229
2018-01-26,46695,47117,46179,46367,429178
2018-01-29,46695,48150,46366,47493,585673
2018-01-30,47212,48995,47118,48057,770234
2018-01-31,47399,47962,45803,46367,840742
2018-02-01,46226,47399,46226,46930,344563
2018-02-02,47399,47493,46272,46930,373083
2018-02-05,44677,45897,40876,40923,1350266
2018-02-06,38295,43363,37591,42425,1922658
2018-02-07,44208,44489,40923,40923,903027
2018-02-08,41673,44442,41298,43457,869263
2018-02-09,41767,43456,41626,42753,508372
2018-02-12,43269,43598,41392,41721,436456
2018-02-13,42378,42988,40407,40548,425316
2018-02-14,40688,42566,40360,42566,380273
2018-02-19,43128,44724,42706,44349,513006
2018-02-20,44771,44771,43175,43504,348376
2018-02-21,43457,44536,42847,44208,284786
2018-02-22,43879,44771,43551,44396,233567
2018-02-23,44959,45804,44630,45194,445961
2018-02-26,45522,45756,44067,44349,357127
2018-02-27,44771,45193,44114,44302,255023
2018-02-28,43833,43926,41815,41815,599460
2018-03-02,40970,42706,40923,42566,326211
2018-03-05,43034,43550,42002,42002,336523
2018-03-06,42988,45240,42894,45147,728514
2018-03-07,45287,47399,44442,45569,957117
2018-03-08,46413,46648,45052,45616,460070
2018-03-09,45850,46601,42331,44490,815276
2018-03-12,45147,46226,44818,45945,442471
2018-03-13,45897,46131,44911,45428,267840
2018-03-14,45146,47305,44911,46836,724205
2018-03-15,47117,47681,46132,47024,427412
2018-03-16,47118,47118,45616,45898,368781
2018-03-19,45569,46132,44584,44631,366967
2018-03-20,45146,45897,44630,45053,415931
2018-03-21,45522,45522,44771,45053,357329
2018-03-22,45146,46742,45146,46320,583620
2018-03-23,44959,45945,43927,43927,546106
2018-03-26,44536,46507,44114,46508,462988
2018-03-27,47305,47305,45615,46132,378121
2018-03-28,44912,45757,44771,45335,357882
2018-03-29,45052,45052,43363,44349,637409
2018-03-30,44677,45522,44396,44537,267351
2018-04-02,45241,45710,44208,44584,309097
2018-04-03,43927,44255,42941,43270,506764
2018-04-04,43316,43504,38905,38952,2013408
2018-04-05,39655,40781,38670,39374,1181757
2018-04-06,39515,40313,38952,39703,664431
2018-04-09,39374,39514,38106,38717,695481
2018-04-10,38389,39750,38389,38436,674605
2018-04-11,39139,39796,38576,39468,503101
2018-04-12,39609,40125,38905,39703,593008
2018-04-13,40406,40594,39280,39703,477840
2018-04-16,39655,39843,39092,39280,282662
2018-04-17,39327,40828,39186,40125,495482
2018-04-18,37966,38483,35714,36465,2343328
2018-04-19,35948,36371,35291,35761,711145
2018-04-20,35761,36089,35151,35198,505526
2018-04-23,35291,36558,35291,35808,442490
2018-04-24,35854,36135,35197,35244,309223
2018-04-25,35150,35714,34353,35714,388938
2018-04-26,35573,36089,35526,35620,216589
2018-04-27,35526,35995,34775,34963,332229
2018-04-30,34915,35290,34352,34540,304052
2018-05-02,33836,34211,33226,33273,587016
2018-05-03,32804,34587,32804,33696,510881
2018-05-04,33461,34587,32945,32945,335497
2018-05-08,32756,34821,32756,33367,687318
2018-05-09,33789,37543,33789,36793,1528395
2018-05-10,36511,37778,36323,36793,582660
2018-05-11,37308,37919,35431,35948,672364
2018-05-14,36089,37309,35620,36324,488687
2018-05-15,36277,36887,35010,35010,439183
2018-05-16,34352,35337,34117,34540,272379
2018-05-17,34681,37356,34634,36887,738630
2018-05-18,37356,37450,36464,36840,298369
2018-05-21,37169,38389,36512,37216,526674
2018-05-23,38153,39186,37825,38060,658357
2018-05-24,37825,37825,36886,37403,300820
2018-05-25,37075,37966,36605,37779,285045
2018-05-28,37074,38294,36745,37966,325602
2018-05-29,38107,42331,37356,40407,1728339
2018-05-30,42706,43551,41486,42519,1852656
2018-05-31,42847,43270,41158,41956,739300
2018-06-01,42330,42330,40312,40782,659581
2018-06-04,41251,42706,41110,41627,674270
2018-06-05,41486,42002,40453,41674,386526
2018-06-07,42565,44114,42471,43551,956229
2018-06-08,43363,44020,42894,43223,363261
2018-06-11,43550,43973,42706,43457,315297
2018-06-12,43598,44067,41955,42566,431739
2018-06-14,41955,43410,41298,41815,522450
2018-06-15,42190,42284,40735,41111,386197
2018-06-18,40641,40875,38388,38858,486656
2018-06-19,38576,39562,37826,37826,375519
2018-06-20,38107,40500,37919,40454,412319
2018-06-21,40454,40688,39233,39797,288653
2018-06-22,39187,40266,38811,39938,192447
2018-06-25,40829,42706,40641,41205,718083
2018-06-26,40454,41439,39515,41158,386120
2018-06-27,41251,41955,40594,41205,334498
2018-06-28,41063,41814,39937,40078,241135
2018-06-29,40828,41767,39890,41345,418146
2018-07-02,41626,42565,41063,41345,546038
2018-07-03,42237,43645,41814,43645,939091
2018-07-04,43551,43738,42612,43598,467822
2018-07-05,43644,43832,42002,43551,569192
2018-07-06,43879,45381,43269,44865,852589
2018-07-09,44489,46273,44489,45710,629260
2018-07-10,46179,46460,44208,44302,520805
2018-07-11,43457,44865,43457,44255,346221
2018-07-12,44536,45756,44301,45428,447290
2018-07-13,45850,46085,43644,44114,672805
2018-07-16,43926,44771,42800,42941,549213
2018-07-17,43082,43739,42706,43082,233783
2018-07-18,43691,44067,42800,42988,280769
2018-07-19,43222,45193,42283,44771,732114
2018-07-20,45052,45240,42987,43598,442950
2018-07-23,43738,43738,41580,41580,337739
2018-07-24,40359,41391,38200,40641,1002945
2018-07-25,40922,43222,40922,42706,616673
2018-07-26,42800,43551,41627,43270,342120
2018-07-27,43269,46413,43081,46367,1066314
2018-07-30,46508,48619,46461,47869,1252339
2018-07-31,47493,48244,45897,46320,630712
2018-08-01,46696,48150,46226,48057,502941
2018-08-02,48431,49933,47680,48338,1015018
2018-08-03,49089,49277,47963,48714,300723
2018-08-06,48713,48713,46649,46649,537832
2018-08-07,46601,47399,46179,46883,429811
2018-08-08,47211,47680,46273,46320,214569
2018-08-09,46319,46601,45381,45616,308911
2018-08-10,45615,46038,43785,44865,532190
2018-08-13,44865,45475,44020,44678,365360
2018-08-14,44958,45944,44395,44912,235157
2018-08-16,44020,46789,43550,46789,443357
2018-08-17,46930,46930,45615,45616,328439
2018-08-20,45428,45851,44537,44584,278740
2018-08-21,44912,47681,44912,47400,627314
2018-08-22,47306,47869,46649,46696,247691
2018-08-23,47024,47869,46601,47869,282232
2018-08-24,48526,48807,47118,48526,415783
2018-08-27,48526,53407,48244,53407,1372402
2018-08-28,54157,54720,53031,53876,927868
2018-08-29,54063,55283,53218,55190,511103
2018-08-30,54908,55753,53876,55472,502414
2018-08-31,54908,57536,54533,56786,718089
2018-09-03,56973,56973,54533,55378,545225
2018-09-04,55377,59507,55002,59132,881809
2018-09-05,58663,59320,57818,58757,422935
2018-09-06,59507,59507,57724,58475,383740
2018-09-07,58569,62887,57912,62887,957169
2018-09-10,62980,65702,61666,63731,817570
2018-09-11,63356,64294,61385,62887,607049
2018-09-12,62698,64200,59883,61291,1032936
2018-09-13,60915,64669,60727,63731,1044167
2018-09-14,64669,64763,62323,63731,488845
2018-09-17,63825,64201,62417,62887,362122
2018-09-18,62042,66829,62042,64858,816213
2018-09-19,65420,66922,65045,66453,494535
2018-09-20,66172,67298,64107,64952,606169
2018-09-21,65702,67204,64012,67204,456483
2018-09-27,67392,71897,67204,71710,701593
2018-09-28,72366,76308,65889,68518,1536859
2018-10-01,69269,70301,66077,67955,783955
2018-10-02,68706,69081,63919,64764,927840
2018-10-04,64013,67016,64013,65609,594550
