날짜,시가,고가,저가,종가,거래량
2018-02-23,65000,65400,64300,64700,1109087
2018-02-26,64000,64600,63600,64100,1775757
2018-02-27,64400,65100,64000,64000,1464168
2018-02-28,63300,64300,63300,64000,1210922
2018-03-02,64800,64800,62500,63500,1052502
2018-03-05,64400,64400,62100,62200,772379
2018-03-06,62300,63200,61800,62300,849105
2018-03-07,61600,62300,60800,61500,1339022
2018-03-08,62300,62500,61200,61800,1707929
2018-03-09,62100,62800,61300,62500,1221134
2018-03-12,63000,64400,62500,64000,1006027
2018-03-13,62800,63300,61700,62200,1337359
2018-03-14,61600,62300,61400,61600,980826
2018-03-15,62100,62300,61200,61700,1138304
2018-03-16,61800,63000,61600,62700,1263256
2018-03-19,62700,63300,62000,62900,683753
2018-03-20,62800,63600,62400,63600,781270
2018-03-21,62700,63900,62700,63000,721071
2018-03-22,64000,64400,63500,63900,824838
2018-03-23,62100,62400,61500,61600,997469
2018-03-26,61500,62000,60300,60800,890658
2018-03-27,61200,61800,61000,61300,670648
2018-03-28,60800,60900,59600,60100,649298
2018-03-29,60600,61600,59900,61600,894164
2018-03-30,61900,61900,60700,60700,467647
2018-04-02,60400,61200,59300,59500,697254
2018-04-03,59000,59000,56800,57800,1418035
2018-04-04,58400,58400,56700,57600,1226032
2018-04-05,58100,58500,57600,58100,814095
2018-04-06,58300,58900,57900,58300,801611
2018-04-09,57400,58000,56200,56600,1295227
2018-04-10,56600,59000,56100,58600,1470332
2018-04-11,58100,58900,57700,58500,797376
2018-04-12,58700,59800,58600,59200,749071
2018-04-13,59400,60600,59300,59900,1002416
2018-04-16,59900,60300,58900,59800,449026
2018-04-17,60600,60800,58900,59000,702464
2018-04-18,58500,59300,58200,58900,904335
2018-04-19,59300,60300,59200,60000,1034416
2018-04-20,60700,61300,59900,60500,1024315
2018-04-23,60100,61000,59400,60800,932627
2018-04-24,61000,61600,60200,61300,738714
2018-04-25,61400,61400,60100,60500,780012
2018-04-26,61100,61100,60100,60100,951919
2018-04-27,60000,61400,59800,59900,1002918
2018-04-30,60300,61400,60200,61200,596697
2018-05-02,60800,61200,60300,60700,774626
2018-05-03,60800,61000,60000,60300,475709
2018-05-04,59700,59800,58600,59200,884383
2018-05-08,58300,59000,58100,58400,1428139
2018-05-09,57900,58500,57100,58200,1254153
2018-05-10,58100,59300,58000,58000,945925
2018-05-11,58000,58500,57800,58200,544837
2018-05-14,58000,58700,58000,58200,593203
2018-05-15,58200,58300,57100,57300,963720
2018-05-16,57700,57800,57200,57600,637333
2018-05-17,57700,58100,57500,57600,709917
2018-05-18,57400,57600,56000,56400,945596
2018-05-21,56100,56500,55300,55900,933470
2018-05-23,55000,55900,55000,55400,1057821
2018-05-24,55900,56700,55800,56000,1006400
2018-05-25,56300,56500,55300,55400,802051
2018-05-28,55100,55900,54900,55100,816560
2018-05-29,55000,55000,54300,54600,784317
2018-05-30,53700,54500,52000,52400,2116671
2018-05-31,53100,53100,51800,51800,2297882
2018-06-01,52600,52800,52100,52300,860865
2018-06-04,53000,54700,52800,54400,1480544
2018-06-05,54700,55400,54400,55000,1107743
2018-06-07,56700,57100,55900,56100,1366695
2018-06-08,56100,56700,55700,56000,1038272
2018-06-11,55800,57500,55800,57400,1129584
2018-06-12,58000,58100,56700,56900,1020141
2018-06-14,57000,57200,55600,56000,1174871
2018-06-15,55900,55900,53800,55000,1356778
2018-06-18,54500,56000,54500,55500,788877
2018-06-19,53700,55400,53500,55100,1041392
2018-06-20,55300,56600,54700,55100,1081001
2018-06-21,54300,54300,52400,52700,1321931
2018-06-22,52000,53100,51800,52900,1358327
2018-06-25,53000,54800,52800,54500,1188851
2018-06-26,54500,54600,53400,54100,734500
2018-06-27,53600,54400,53600,54100,1074730
2018-06-28,54000,54100,52200,52400,1328080
2018-06-29,52000,53300,52000,52800,1095368
2018-07-02,52800,53900,52500,52500,1330986
2018-07-03,52600,52600,51000,52000,1010755
2018-07-04,51600,52400,51300,51900,475782
2018-07-05,52100,53400,51600,52700,944053
2018-07-06,52800,54500,52700,54200,1256470
2018-07-09,54100,55600,54000,55200,1141287
2018-07-10,55300,55600,54400,54500,856454
2018-07-11,53500,54000,52700,53800,1096492
2018-07-12,53700,54400,52900,52900,1121523
2018-07-13,53800,55700,53500,55300,1019107
2018-07-16,54700,55300,53700,53900,721376
2018-07-17,53900,55600,53900,55400,741983
2018-07-18,55000,55300,54300,55200,602105
2018-07-19,55700,55700,53500,53600,614136
2018-07-20,54100,54500,53200,53900,1069102
2018-07-23,53800,54400,53000,53900,1259029
2018-07-24,53900,54100,53000,53400,969354
2018-07-25,54000,54900,53800,54400,831084
2018-07-26,54200,54600,53500,53500,725256
2018-07-27,53900,54000,53400,53600,348576
2018-07-30,53900,54300,53400,53900,504022
2018-07-31,53800,54000,53300,53600,577148
2018-08-01,54200,54700,53600,53900,585389
2018-08-02,53500,53700,52200,52500,832228
2018-08-03,52400,52900,51600,52800,876918
2018-08-06,52600,53200,52500,53100,445427
2018-08-07,52600,53400,52500,52800,566872
2018-08-08,52600,53300,52500,52600,4309708
2018-08-09,52700,52800,51800,51800,1086497
2018-08-10,52000,52400,51700,51700,968811
2018-08-13,51600,51900,50600,51100,841431
2018-08-14,50600,50800,50100,50400,1217110
2018-08-16,49950,50600,49400,50200,1307362
2018-08-17,50400,51700,50200,51200,1009340
2018-08-20,51600,51600,50900,51200,697436
2018-08-21,50900,51800,50400,51300,826333
2018-08-22,51300,51400,50600,50900,591875
2018-08-23,51300,51400,50600,50800,791012
2018-08-24,51100,51900,50900,51600,629246
2018-08-27,51700,52900,51600,52800,1098129
2018-08-28,52900,53500,52500,52700,728498
2018-08-29,52600,53000,52300,52700,429690
2018-08-30,52400,52500,51000,51400,1075717
2018-08-31,50900,51800,50500,51700,818847
2018-09-03,51600,51600,51000,51300,643755
2018-09-04,51300,51700,51000,51400,361822
2018-09-05,51100,51200,50200,50400,721412
2018-09-06,50500,50900,50300,50500,630119
2018-09-07,51000,51000,50300,50700,874548
2018-09-10,51100,51500,50900,51000,793512
2018-09-11,51000,51200,50600,51100,718278
2018-09-12,51300,51400,51000,51400,499800
2018-09-13,51600,52200,51300,52200,1186254
2018-09-14,52100,52100,51100,51100,1228435
2018-09-17,50900,51200,50200,50400,702126
2018-09-18,50400,50800,50100,50300,865899
2018-09-19,50300,50700,50100,50400,834961
2018-09-20,50600,51800,50100,51500,1474487
2018-09-21,52000,53400,51700,53200,2076023
2018-09-27,53200,53700,52400,53700,1388580
2018-09-28,54100,54500,53600,54200,1204322
2018-10-01,55000,55900,54800,55600,1263705
2018-10-02,54700,55700,54100,54500,1056954
2018-10-04,54300,56500,54300,56100,1952337
2018-10-05,55800,56700,55300,56200,1243141
2018-10-08,56400,56400,55500,56000,824054
2018-10-10,55500,55900,54800,55400,1373781
2018-10-11,54600,55300,52200,52800,1625520
2018-10-12,52700,52800,51000,52400,1175478
2018-10-15,52400,53100,51400,52500,839262
2018-10-16,53200,53400,51800,51900,835652
2018-10-17,52600,53100,52100,52500,632628
2018-10-18,51900,52500,51100,51400,902989
2018-10-19,50900,51400,50600,51100,963920
2018-10-22,51100,52500,51000,52400,803343
2018-10-23,52400,52400,50600,51000,962430
2018-10-24,51600,52400,50900,52100,1153241
2018-10-25,51500,51500,50300,51300,1271863
2018-10-26,51300,52300,50200,51000,1494719
2018-10-29,51100,51800,50700,51600,980448
2018-10-30,51000,51200,48600,48750,1898563
2018-10-31,47650,48550,46750,47400,3023645
2018-11-01,48000,48400,47450,47750,1314243
2018-11-02,48100,49200,48100,49050,1434411
2018-11-05,48750,48900,48050,48650,986842
2018-11-06,48850,49000,48250,48550,1089783
2018-11-07,48550,48950,47700,48000,1030910
2018-11-08,48600,49550,48450,48450,1594643
2018-11-09,48450,48800,47750,47800,1499445
2018-11-12,47650,48100,47600,47700,928705
2018-11-13,47100,47100,46650,47050,1856795
2018-11-14,47100,47400,46850,47100,805299
2018-11-15,47300,47750,47000,47100,894635
2018-11-16,47300,47450,46950,47100,754119
2018-11-19,47100,47500,46850,46900,748173
2018-11-20,46800,47000,46600,46950,1062472
2018-11-21,46600,46950,45900,46550,2789375
2018-11-22,46700,46950,46200,46900,599687
2018-11-23,47000,47200,46650,46850,422526
2018-11-26,47150,47600,46900,47600,956463
2018-11-27,47650,48550,47650,48350,1253139
2018-11-28,48650,48650,47800,48350,1040785
2018-11-29,48950,48950,48050,48500,1771866
2018-11-30,48350,48650,46850,47200,2075008
2018-12-03,47950,48400,46950,47200,1297362
2018-12-04,47150,47950,47150,47950,1370049
2018-12-05,47600,48100,47100,48000,1159922
2018-12-06,48400,48400,47550,47750,1559871
2018-12-07,47250,47750,47050,47050,992891
2018-12-10,46700,46800,45000,45200,1716296
2018-12-11,45000,45800,44200,45600,1426122
2018-12-12,45700,47050,45350,46800,1118014
2018-12-13,46800,47750,46450,47300,2477305
2018-12-14,47450,48200,47300,47950,996941
2018-12-17,48100,48900,48100,48200,881088
2018-12-18,48350,49150,48200,48950,1201882
2018-12-19,48700,48950,48100,48200,1200873
2018-12-20,48400,49250,48350,48850,1063384
2018-12-21,48650,48950,47850,48950,1142006
2018-12-24,48400,49100,48200,48750,606247
2018-12-26,48300,48700,47050,47800,1203504
2018-12-27,46500,46550,45250,45450,1336622
2018-12-28,45700,46500,45700,46500,831292
2019-01-02,46700,46900,45600,45950,636199
2019-01-03,46600,46800,46200,46450,1275976
2019-01-04,46500,46600,45600,45650,784105
2019-01-07,45800,46650,45450,45450,957133
2019-01-08,45900,45950,45300,45500,868450
2019-01-09,46050,46650,45800,46450,885435
2019-01-10,46500,46500,45500,45500,1195029
2019-01-11,45550,46100,45150,45350,1077396
2019-01-14,45450,45850,44400,44550,1189035
2019-01-15,45000,46750,44800,46750,1317274
2019-01-16,46900,47700,46450,47450,1091289
2019-01-17,47800,47850,47050,47600,1035554
2019-01-18,47350,47400,46550,46700,1054443
2019-01-21,46500,46700,46000,46100,1451479
2019-01-22,45600,45800,45300,45750,1365448
2019-01-23,45850,45850,45100,45350,1495271
2019-01-24,45200,46100,45150,45900,1454749
2019-01-25,45950,46300,45400,46300,1134097
2019-01-28,46300,46500,45800,45800,1176898
2019-01-29,45800,46150,45600,46100,833608
2019-01-30,46400,46650,45700,46650,1168147
2019-01-31,47100,48900,46800,48050,2272775
2019-02-01,48300,49200,47850,48600,1588876
2019-02-07,48350,48900,47800,48050,1043128
2019-02-08,47750,48800,47750,48100,1085970
2019-02-11,47150,47250,46250,46350,1812863
2019-02-12,46000,46150,45350,45500,2051271
2019-02-13,45700,46250,45500,46150,1225411
2019-02-14,46050,46300,45800,46200,1523586
2019-02-15,45900,46200,45600,46000,909332
2019-02-18,46050,46450,46000,46100,1069309
2019-02-19,46100,46300,45600,46050,949358
2019-02-20,45650,46000,45400,45850,2147317
2019-02-21,45600,46000,45550,45550,1304635
2019-02-22,45250,45700,45050,45650,1224088
2019-02-25,45300,45950,45300,45900,1144645
2019-02-26,45700,45850,45200,45200,1247125
2019-02-27,45000,45200,44600,44650,1848899
2019-02-28,44650,44950,44350,44350,2287543
2019-03-04,44700,44700,43000,43050,3209919
2019-03-05,43150,43600,42900,43150,1986371
2019-03-06,43100,43400,42600,43000,1435691
2019-03-07,43000,43400,42850,43100,1559210
2019-03-08,42750,42750,42100,42150,1537928
2019-03-11,42300,43000,42050,42700,1034318
2019-03-12,42600,43300,42400,42950,1133832
2019-03-13,42750,42950,41800,42200,1362044
2019-03-14,42500,43100,42350,42650,2739374
2019-03-15,43000,44100,42950,43950,3792820
2019-03-18,44000,44450,43950,44100,902234
2019-03-19,43900,44050,43350,43850,807169
2019-03-20,43550,43700,43300,43500,911206
2019-03-21,43000,43600,42850,43000,1825661
2019-03-22,42700,43050,42500,42500,1366022
2019-03-25,41900,42000,41550,41550,1083769
2019-03-26,41500,41950,41400,41400,2145286
2019-03-27,41550,41900,41450,41450,814740
2019-03-28,41500,41700,40650,40750,1256501
2019-03-29,41200,41900,41000,41850,1736030
2019-04-01,42600,44250,42500,44000,2419101
2019-04-02,44500,45200,44400,45000,2976350
2019-04-03,44400,45300,44200,45250,1461779
2019-04-04,45300,45650,45250,45400,965135
2019-04-05,45550,45550,44900,45300,678943
2019-04-08,45400,45700,44950,45000,851309
2019-04-09,44700,45150,44450,44800,1255478
2019-04-10,44250,45200,43900,45200,1560983
2019-04-11,45300,45350,44850,45200,1482977
2019-04-12,45300,45600,44850,45450,1097295
2019-04-15,45400,45850,45350,45700,1072254
2019-04-16,45750,46350,45600,46300,1647014
2019-04-17,46250,46400,45850,46150,991897
2019-04-18,46650,46650,45450,45750,1508436
2019-04-19,45850,46050,45300,45350,697019
2019-04-22,45300,45800,45000,45200,953032
2019-04-23,45550,45900,45150,45900,803063
2019-04-24,46300,46350,45300,45350,1270855
2019-04-25,46000,46000,45000,45750,1304187
2019-04-26,45650,45700,45100,45400,1277506
2019-04-29,45150,46450,44950,46450,1041225
2019-04-30,46600,47150,45850,46200,1146468
2019-05-02,47250,47300,46200,46700,1203342
2019-05-03,46600,46950,46400,46600,766198
2019-05-07,46250,46700,45900,46600,1204127
2019-05-08,46600,47000,46300,46800,1070248
2019-05-09,46350,47100,46100,46100,1787627
2019-05-10,46700,46950,46050,46350,894804
2019-05-13,46350,46650,45700,46200,830103
2019-05-14,46150,46350,45800,46150,1204699
2019-05-15,45800,46600,45600,46100,1136454
2019-05-16,45600,46400,45600,46100,1135195
2019-05-17,46100,46750,45700,45700,1736880
2019-05-20,45800,46750,45800,46350,741842
2019-05-21,46050,46700,46000,46400,717963
2019-05-22,46350,46600,45650,46200,918414
2019-05-23,45850,46400,45750,46150,547525
2019-05-24,45650,46550,45650,46200,1113939
2019-05-27,45900,46200,45600,45750,642622
2019-05-28,45700,46000,45600,45800,1874661
2019-05-29,46000,46000,44200,45150,1160785
2019-05-30,44550,44950,44150,44650,692488
2019-05-31,44150,44400,43700,43800,969303
2019-06-03,44000,44700,43550,44550,857652
2019-06-04,44950,45550,44500,45350,1159959
2019-06-05,44900,45200,44300,44450,1163113
2019-06-07,45300,45300,43700,44300,999315
2019-06-10,44850,45150,44650,44900,991755
2019-06-11,44200,44600,44100,44450,3552216
2019-06-12,44400,45000,44400,44850,1172607
2019-06-13,44700,44950,43950,44300,1460261
2019-06-14,44500,44500,43900,44300,804992
2019-06-17,44500,44550,43950,44300,630695
2019-06-18,44300,44900,44300,44700,696080
2019-06-19,45200,45800,45100,45750,940765
2019-06-20,45600,46000,45350,45500,967327
2019-06-21,45000,45750,45000,45350,995127
2019-06-24,44900,45350,44550,45050,695092
2019-06-25,45000,45400,44650,44950,501520
2019-06-26,44950,45400,44500,45400,625369
2019-06-27,45050,45900,44900,45750,877190
2019-06-28,46000,46100,45750,45850,817890
2019-07-01,46400,46900,46300,46700,996172
2019-07-02,46250,46500,46000,46050,735629
2019-07-03,45950,46100,44950,45050,856484
2019-07-04,45200,45450,44750,45350,480092
2019-07-05,45250,45300,44300,44350,1339367
2019-07-08,44400,44450,43600,43600,840181
2019-07-09,43950,44150,43300,43350,743928
2019-07-10,43500,43850,43150,43350,608362
2019-07-11,43000,43700,42950,43350,1161198
2019-07-12,43950,43950,43400,43850,774314
2019-07-15,43500,44400,43500,44100,1169437
2019-07-16,44400,44700,44050,44700,647590
2019-07-17,44350,44900,44300,44900,689749
2019-07-18,44600,45200,44400,45000,717511
2019-07-19,45250,45700,45150,45500,620422
2019-07-22,45300,45500,44700,45450,477976
2019-07-23,45900,46100,45300,46100,718706
2019-07-24,46100,46150,45400,45500,486304
2019-07-25,45400,45450,44150,44150,1081295
2019-07-26,43550,44100,43450,43800,1100728
2019-07-29,43950,44100,43400,43600,630292
2019-07-30,43750,43750,43000,43350,565438
2019-07-31,42900,43600,42800,43400,864562
2019-08-01,43450,43900,42900,43200,832924
2019-08-02,42650,42950,41200,41500,1336330
2019-08-05,41100,41700,40750,40900,1151095
2019-08-06,40400,40650,39600,40250,1476144
2019-08-07,40100,40200,39400,39550,1029718
2019-08-08,39450,40050,39200,39250,2080415
2019-08-09,39450,39850,39200,39250,1092163
2019-08-12,39450,39500,38950,38950,829589
2019-08-13,38650,38800,38250,38250,972864
2019-08-14,38750,39100,38450,38700,1312994
2019-08-16,39000,39000,37750,38450,1196674
2019-08-19,38850,39350,38550,39250,857723
2019-08-20,38850,39550,38800,39400,1196831
2019-08-21,39350,39550,39000,39450,867803
2019-08-22,39150,39750,39100,39300,903726
2019-08-23,39000,39400,38950,39000,509843
2019-08-26,38800,38850,38150,38500,754117
2019-08-27,38350,38850,38350,38650,1255642
2019-08-28,39000,39100,38350,38700,677373
2019-08-29,38700,38850,38450,38850,602540
2019-08-30,38900,39800,38900,39700,995501
2019-09-02,39900,39900,39300,39600,456289
2019-09-03,39450,39900,39300,39450,591120
2019-09-04,39500,40050,39250,40050,878074
2019-09-05,39750,40450,39700,39750,787205
2019-09-06,39750,41050,39700,40550,1214968
2019-09-09,40500,41450,40500,41150,763417
2019-09-10,41200,42750,41150,42500,1488368
2019-09-11,43400,43950,42800,43700,2085046
2019-09-16,43700,44900,43700,44650,1498450
2019-09-17,44300,44400,43800,44100,1098550
2019-09-18,43250,44100,43100,43250,849602
2019-09-19,43350,43900,42700,42900,957419
2019-09-20,43150,44200,42700,44200,1289092
2019-09-23,44150,44150,43450,43800,633903
2019-09-24,44000,44300,43550,44000,972561
2019-09-25,43200,44100,43200,43500,1080981
2019-09-26,43700,44100,43400,43950,759598
2019-09-27,44100,44150,42150,42400,1120239
2019-09-30,42500,42850,42250,42700,815797
2019-10-01,43250,43300,42450,42500,742202
2019-10-02,42500,42500,41550,41850,904767
2019-10-04,41950,42250,41650,41650,834007
2019-10-07,41650,41750,41050,41250,707517
2019-10-08,42050,42300,41600,41700,795885
2019-10-10,41200,41650,40750,40850,1335493
2019-10-11,41700,42250,41550,41950,990012
2019-10-14,42800,43250,42650,42800,929743
2019-10-15,42900,43000,42550,42700,763141
2019-10-16,43400,43700,42400,42700,1084366
2019-10-17,42700,43150,42450,42900,628364
2019-10-18,43250,43350,42650,42850,706681
2019-10-21,42900,43600,42850,43150,669661
2019-10-22,43150,44100,43150,44100,920824
2019-10-23,43850,44050,43500,43900,681127
2019-10-24,43950,44300,43500,44000,657668
2019-10-25,42650,43600,42650,42800,1037317
2019-10-28,42900,43150,42750,42900,815977
2019-10-29,42550,43250,42450,42600,842082
2019-10-30,42600,42950,42300,42450,747836
2019-10-31,42100,42400,41950,41950,809647
2019-11-01,41750,42400,41750,42300,536889
2019-11-04,42650,43350,42550,43200,857938
2019-11-05,43250,43950,43100,43950,1146644
2019-11-06,43800,44200,43200,43250,1289885
2019-11-07,43100,43500,42950,43200,1170943
2019-11-08,43300,44050,43250,43300,1206922
2019-11-11,43300,43550,43000,43000,882908
2019-11-12,43050,43600,43000,43550,619591
2019-11-13,43950,43950,43150,43400,786626
2019-11-14,43800,43800,43200,43700,908957
2019-11-15,43400,44200,43300,43700,1154688
2019-11-18,43600,44000,43400,44000,738224
2019-11-19,44050,44950,43650,44900,1834999
2019-11-20,44800,46550,44650,45950,2402413
2019-11-21,46400,46450,45150,45650,1686894
2019-11-22,46050,46200,45850,46200,1097164
2019-11-25,46700,46700,45850,46050,1217858
2019-11-26,45950,46350,45400,45850,2137333
2019-11-27,46000,46500,45750,46100,753439
2019-11-28,45750,46600,45650,46550,540476
2019-11-29,46700,46850,45900,46050,844993
2019-12-02,46050,46400,45600,45950,698866
2019-12-03,45950,46100,45250,45850,932941
2019-12-04,45950,46150,45400,46050,924902
2019-12-05,46200,47000,46150,46650,1123928
2019-12-06,46500,47000,46450,47000,783218
2019-12-09,47700,48050,47300,48050,1066373
2019-12-10,47950,48400,47850,48300,813927
2019-12-11,48300,48300,47550,48000,973843
2019-12-12,48400,48700,48000,48350,1715262
2019-12-13,49150,50000,48500,50000,1211381
2019-12-16,49700,50800,48750,49050,2082488
2019-12-17,48500,48700,47150,47950,2272935
2019-12-18,48100,49400,48050,49400,1315621
2019-12-19,49500,49600,48850,49400,1000540
2019-12-20,49100,49350,48600,49050,1014948
