날짜,시가,고가,저가,종가,거래량
2017-06-12,112500,114500,112500,114500,168595
2017-06-13,115000,115500,113500,114500,134556
2017-06-14,115500,119000,114500,118000,509356
2017-06-15,117500,119500,116000,117000,453074
2017-06-16,116500,120000,116000,120000,499893
2017-06-19,119000,122000,118500,120000,261601
2017-06-20,119000,122500,118500,120500,324400
2017-06-21,119000,121000,117000,117500,345393
2017-06-22,116500,119000,116000,117000,250157
2017-06-23,117000,118500,115000,116000,254343
2017-06-26,115500,119000,115000,118500,189846
2017-06-27,118000,118500,116000,116000,153366
2017-06-28,117000,117000,114500,115000,281929
2017-06-29,115000,117000,114000,115000,220437
2017-06-30,114000,117500,114000,117000,180570
2017-07-03,117000,118000,115500,118000,146110
2017-07-04,118000,118000,114000,114500,195248
2017-07-05,113500,114000,111000,113000,490195
2017-07-06,112500,113000,111000,113000,254994
2017-07-07,112000,114000,112000,114000,151479
2017-07-10,113500,115000,113000,113500,137031
2017-07-11,113500,115000,113000,114500,276959
2017-07-12,114000,115000,113000,113000,285916
2017-07-13,114000,115000,113000,113000,315512
2017-07-14,113500,114500,113000,114000,184113
2017-07-17,114500,114500,113000,114000,215405
2017-07-18,113500,114500,113000,114500,259761
2017-07-19,114000,115000,114000,115000,250771
2017-07-20,115000,116500,114500,115500,229452
2017-07-21,115000,116000,113000,114000,341665
2017-07-24,114500,116500,114000,116000,193360
2017-07-25,116500,117500,115500,116000,188089
2017-07-26,116000,118000,116000,118000,253696
2017-07-27,118500,119500,117000,118000,236510
2017-07-28,117500,121500,117000,119500,415699
2017-07-31,118000,119500,114000,114000,481578
2017-08-01,113500,114500,112500,113500,462851
2017-08-02,114000,115000,113000,113500,260047
2017-08-03,113000,115000,113000,114000,313797
2017-08-04,113500,115000,113000,114000,260616
2017-08-07,114000,115000,112000,113500,204746
2017-08-08,113500,114000,110000,110500,385649
2017-08-09,110500,113500,110000,113000,401975
2017-08-10,113500,115500,113500,115000,381383
2017-08-11,115000,116000,114000,115500,274563
2017-08-14,114500,115500,113500,114500,189367
2017-08-16,114000,115000,113500,115000,260065
2017-08-17,115000,115500,113500,115000,150693
2017-08-18,114000,115000,113000,114000,208005
2017-08-21,114000,114500,111500,113000,298606
2017-08-22,113000,114000,111500,112000,225224
2017-08-23,112000,113000,111500,112500,360528
2017-08-24,112000,115000,112000,114000,373525
2017-08-25,113000,115000,112500,115000,307921
2017-08-28,114500,115000,114000,114000,133041
2017-08-29,114500,115000,113500,115000,178109
2017-08-30,115500,116000,114500,116000,114978
2017-08-31,114500,115500,114000,114500,203464
2017-09-01,114000,114500,112500,112500,318111
2017-09-04,113000,113500,111000,111000,170924
2017-09-05,111500,111500,109500,110000,213608
2017-09-06,110500,111000,108500,109000,157464
2017-09-07,109500,110000,108500,108500,194403
2017-09-08,108500,109000,107500,109000,419367
2017-09-11,108500,109500,106000,106000,294277
2017-09-12,106000,107500,105500,106500,458813
2017-09-13,106500,107000,103000,103500,413399
2017-09-14,102000,103000,100500,101500,900843
2017-09-15,101500,106500,101500,106000,526725
2017-09-18,105000,106000,103500,104000,213648
2017-09-19,103000,104000,101000,103000,386582
2017-09-20,103500,106500,103000,104500,280554
2017-09-21,106500,107500,104000,104500,295629
2017-09-22,105000,106000,103000,105500,387474
2017-09-25,106000,106000,102000,103000,275403
2017-09-26,104000,105500,102500,105000,303305
2017-09-27,104000,105500,104000,104500,255000
2017-09-28,103500,107000,103500,106000,342734
2017-09-29,106500,107000,104500,105500,305650
2017-10-10,103500,104000,102500,103500,611132
2017-10-11,102500,103500,102000,103000,469021
2017-10-12,103000,104500,102500,104000,362382
2017-10-13,103500,105500,103500,105500,369808
2017-10-16,105000,107000,104000,106000,428143
2017-10-17,106500,106500,105000,106000,280009
2017-10-18,106000,109000,105000,108500,412201
2017-10-19,109000,109500,107000,108500,284432
2017-10-20,109000,109500,106500,109500,553887
2017-10-23,109000,110000,107000,108000,270293
2017-10-24,107500,108000,107000,107500,165460
2017-10-25,107500,109000,107000,108000,229789
2017-10-26,107500,109000,104500,105500,574845
2017-10-27,105000,107000,105000,107000,211112
2017-10-30,106500,107000,104500,107000,396571
2017-10-31,106000,106500,105500,106000,462552
2017-11-01,105000,106000,104500,105500,557493
2017-11-02,105000,106500,105000,106000,302720
2017-11-03,106000,107000,105500,107000,207103
2017-11-06,107500,112000,107500,111000,665246
2017-11-07,110000,114500,110000,113000,646642
2017-11-08,114500,116000,112500,116000,580539
2017-11-09,115000,117000,112500,117000,589794
2017-11-10,116000,116000,111500,112500,363186
2017-11-13,111500,114500,111000,114000,267103
2017-11-14,113500,117500,113000,117000,428825
2017-11-15,116500,118500,115500,117500,300571
2017-11-16,117000,117500,114000,116000,255468
2017-11-17,115000,118500,115000,116000,422177
2017-11-20,117000,118500,115500,117500,258732
2017-11-21,117000,118500,116000,117500,238452
2017-11-22,117500,120000,117500,118500,278266
2017-11-23,118000,121000,117500,120500,365265
2017-11-24,120000,121500,119000,121500,157948
2017-11-27,121500,126500,121000,125000,330538
2017-11-28,124500,125500,121500,122500,425515
2017-11-29,123500,124000,121000,124000,272170
2017-11-30,122000,124500,121500,122000,532946
2017-12-01,121500,122000,119500,121000,287655
2017-12-04,121000,122500,120500,122500,209672
2017-12-05,121500,122500,117500,120500,420063
2017-12-06,121000,121500,118000,118500,358746
2017-12-07,117000,118500,116500,118500,323815
2017-12-08,117500,118500,115000,116000,515952
2017-12-11,117000,119500,115500,119500,267911
2017-12-12,118000,119000,117000,118000,291203
2017-12-13,117500,120000,117500,119500,249573
2017-12-14,120000,121000,118500,120000,541901
2017-12-15,120000,120500,118000,120000,259747
2017-12-18,121000,121500,119500,121000,139085
2017-12-19,121000,121500,119500,121000,181349
2017-12-20,121000,122000,120000,121500,186489
2017-12-21,121000,122500,120000,120500,211680
2017-12-22,120500,121000,119000,120000,230447
2017-12-26,120500,121000,119000,119500,275948
2017-12-27,115000,116500,114000,115000,365780
2017-12-28,115500,115500,113000,115500,203544
2018-01-02,115000,115500,114000,115000,171525
2018-01-03,113500,115000,111000,111500,358205
2018-01-04,112500,113500,111500,112000,279088
2018-01-05,112000,112000,108000,109000,417234
2018-01-08,110000,110000,107500,108500,199323
2018-01-09,108000,109000,107000,108000,344579
2018-01-10,107500,108500,105000,105500,472747
2018-01-11,105500,106500,105000,105500,414140
2018-01-12,106500,107000,105500,106500,399555
2018-01-15,107500,108000,106500,107500,359141
2018-01-16,107000,107500,105500,106000,364851
2018-01-17,106000,107500,106000,107000,263826
2018-01-18,106000,107000,106000,106500,358126
2018-01-19,106500,107000,106000,106500,251484
2018-01-22,107000,108500,106500,107500,383737
2018-01-23,108500,111000,108000,109000,389561
2018-01-24,110500,112500,110000,111000,309361
2018-01-25,112500,113000,109000,109500,279471
2018-01-26,109000,110500,108500,109000,188186
2018-01-29,109000,109500,108000,108500,230605
2018-01-30,108000,109000,107500,107500,253322
2018-01-31,107500,108000,105500,106500,515714
2018-02-01,107000,108000,106500,107500,274310
2018-02-02,107000,107000,104500,105000,495432
2018-02-05,104500,105000,103500,104000,402158
2018-02-06,103500,105500,102500,104000,618957
2018-02-07,103500,104500,103000,103000,432658
2018-02-08,103000,103500,100000,100000,820590
2018-02-09,98800,99800,98400,99300,766537
2018-02-12,100500,103500,100000,103000,449164
2018-02-13,102500,104000,102000,103000,350312
2018-02-14,104000,104000,100500,101500,252899
2018-02-19,102000,102500,100000,100500,273448
2018-02-20,100000,101000,99800,99900,335057
2018-02-21,100000,102500,99900,101500,482185
2018-02-22,101500,103500,101000,103000,283950
2018-02-23,103500,103500,102000,103500,221917
2018-02-26,101500,101500,100000,100500,577245
2018-02-27,100500,101500,100000,100500,325437
2018-02-28,100000,100500,99600,99800,466004
