날짜,시가,고가,저가,종가,거래량
2017-06-13,90714,91075,89810,90263,0
2017-06-14,91072,94415,90981,92883,0
2017-06-15,93963,93963,91433,92702,0
2017-06-16,92882,94238,92160,94238,0
2017-06-19,94864,98117,94414,98032,0
2017-06-20,99023,104624,98842,103273,0
2017-06-21,103363,104629,98666,103997,0
2017-06-22,104538,104538,101736,102190,0
2017-06-23,102912,103906,101918,102371,0
2017-06-26,101917,104446,101285,103002,0
2017-06-27,105441,107972,103905,103997,0
2017-06-28,103092,104446,102910,103002,0
2017-06-29,103182,103725,101285,102190,0
2017-06-30,102731,104990,102731,103997,0
2017-07-03,104810,105081,103455,104359,0
2017-07-04,104354,104805,101733,102008,0
2017-07-05,101642,102275,98752,100020,0
2017-07-06,100472,102641,100381,102641,0
2017-07-07,103002,103814,102369,103002,0
2017-07-10,103812,103812,102005,102099,0
2017-07-11,102276,102637,100830,101647,0
2017-07-12,101555,102459,97670,97761,0
2017-07-13,98394,99388,95232,97040,0
2017-07-14,96857,98756,94870,98756,0
2017-07-17,100467,100920,99474,100020,0
2017-07-18,100197,100830,99022,99840,0
2017-07-19,100558,103901,99383,103634,0
2017-07-20,104895,105618,103450,103544,0
2017-07-21,103993,103993,102186,103454,0
2017-07-24,103902,104716,103089,103816,0
2017-07-25,103720,103811,100016,100291,0
2017-07-26,99839,102551,97581,102551,0
2017-07-27,102821,103272,100652,100653,0
2017-07-28,99113,99384,97577,98123,0
2017-07-31,97575,99653,97034,98032,0
2017-08-01,98933,99023,96312,96497,0
2017-08-02,96131,96583,95228,96045,0
2017-08-03,95770,96582,92698,92792,0
2017-08-04,92608,93782,91433,92702,0
2017-08-07,93062,99296,92971,97761,0
2017-08-08,98033,99659,96948,98847,0
2017-08-09,98752,99656,97487,97943,0
2017-08-10,97581,98666,96677,97311,0
2017-08-11,95775,96497,93426,93968,0
2017-08-14,94414,95227,93601,94599,0
2017-08-16,95950,98208,95137,98032,0
2017-08-17,99384,100469,98300,99569,0
2017-08-18,98755,100109,98302,98937,0
2017-08-21,100286,100469,99022,99840,0
2017-08-22,101015,105984,100563,105714,0
2017-08-23,107154,107696,103630,103634,0
2017-08-24,103901,105347,103360,103454,0
2017-08-25,104267,104267,102821,103002,0
2017-08-28,103269,103721,101824,103093,0
2017-08-29,102551,104990,102280,104449,0
2017-08-30,105171,106527,103997,104088,0
2017-08-31,104448,105170,103634,103997,0
2017-09-01,104534,104625,102637,103183,0
2017-09-04,99659,102822,99569,101286,0
2017-09-05,102636,102817,101010,101375,0
2017-09-06,101648,104720,101286,104630,0
2017-09-07,104534,105076,103811,105080,0
2017-09-08,104625,105528,103902,103906,0
2017-09-11,103993,104264,103450,103725,0
2017-09-12,103997,105442,103816,104359,0
2017-09-13,105076,106160,104534,105080,0
2017-09-14,105531,108875,105259,107972,0
2017-09-15,107521,117279,107430,115382,0
2017-09-18,118088,128569,117907,125049,0
2017-09-19,126219,127304,123419,126043,0
2017-09-20,126675,134626,126585,132549,0
2017-09-21,134984,135978,128027,131916,0
2017-09-22,130556,130647,127033,129747,0
2017-09-25,131826,134898,130652,132730,0
2017-09-26,132819,133000,128753,128754,0
2017-09-27,129834,135165,128841,134808,0
2017-09-28,135254,135254,130104,130108,0
